 NO_INTERPOLATION_OR_ACCUM ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 NO_INTERPOLATION          ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 MIN_FOR_DT_DECREASE       ModuleFillMatrix          1.000000000000000E-015    From Block                1.000000000000000E-015                                       YES
 PREVIOUS_INSTANT_VALUES   ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 IGNORE_NODATA_POINT       ModuleFillMatrix          TRUE                      From Block                TRUE                                                         YES
 PREDICT_DT_METHOD         ModuleFillMatrix          1                         From Block                1                                                            YES
 BY_LAYER                  ModulePorousMedia         FALSE                     From Block In Block       FALSE                                                        YES
 BY_HORIZON                ModulePorousMedia         FALSE                     From Block In Block       FALSE                                                        YES
 BY_LAYER                  ModulePorousMedia         FALSE                     From Block In Block       TRUE                                                         YES
 BY_HORIZON                ModulePorousMedia         FALSE                     From Block In Block       FALSE                                                        YES
 TIME_SERIE_LOCATION       ModulePorousMedia         ..\data\Porous Media.dat  From File                 ..\General Data\Timeseries Location\TimeSeriesLocation3D-100 YES
 MAX_BUFFER_SIZE           ModuleTimeSerie           100000                    From File                 10000                                                        YES
 COMPUTE_RESIDUAL          ModuleTimeSerie           TRUE                      From File                 TRUE                                                         YES
 REPLACE_PATH              ModuleTimeSerie           ****                      From File                 ****                                                         YES
 NAME                      ModuleTimeSerie           *****                     From Block                Layer_Top                                                    YES
 DEPTH_LEVEL               ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 COORD_X                   ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LOCALIZATION_I            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_J            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_K            ModuleTimeSerie           Do not have               From Block                11                                                           YES
 LATITUDE                  ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LONGITUDE                 ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 NAME                      ModuleTimeSerie           *****                     From Block                Layer_10cm                                                   YES
 DEPTH_LEVEL               ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 COORD_X                   ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LOCALIZATION_I            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_J            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_K            ModuleTimeSerie           Do not have               From Block                10                                                           YES
 LATITUDE                  ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LONGITUDE                 ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 NAME                      ModuleTimeSerie           *****                     From Block                Layer_20cm                                                   YES
 DEPTH_LEVEL               ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 COORD_X                   ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LOCALIZATION_I            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_J            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_K            ModuleTimeSerie           Do not have               From Block                9                                                            YES
 LATITUDE                  ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LONGITUDE                 ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 NAME                      ModuleTimeSerie           *****                     From Block                Layer_30cm                                                   YES
 DEPTH_LEVEL               ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 COORD_X                   ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LOCALIZATION_I            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_J            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_K            ModuleTimeSerie           Do not have               From Block                8                                                            YES
 LATITUDE                  ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LONGITUDE                 ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 NAME                      ModuleTimeSerie           *****                     From Block                Layer_40cm                                                   YES
 DEPTH_LEVEL               ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 COORD_X                   ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LOCALIZATION_I            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_J            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_K            ModuleTimeSerie           Do not have               From Block                7                                                            YES
 LATITUDE                  ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LONGITUDE                 ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 NAME                      ModuleTimeSerie           *****                     From Block                Layer_50cm                                                   YES
 DEPTH_LEVEL               ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 COORD_X                   ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LOCALIZATION_I            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_J            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_K            ModuleTimeSerie           Do not have               From Block                6                                                            YES
 LATITUDE                  ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LONGITUDE                 ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 NAME                      ModuleTimeSerie           *****                     From Block                Layer_60cm                                                   YES
 DEPTH_LEVEL               ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 COORD_X                   ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LOCALIZATION_I            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_J            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_K            ModuleTimeSerie           Do not have               From Block                5                                                            YES
 LATITUDE                  ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LONGITUDE                 ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 NAME                      ModuleTimeSerie           *****                     From Block                Layer_Interface100cm                                         YES
 DEPTH_LEVEL               ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 COORD_X                   ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LOCALIZATION_I            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_J            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_K            ModuleTimeSerie           Do not have               From Block                4                                                            YES
 LATITUDE                  ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LONGITUDE                 ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 NAME                      ModuleTimeSerie           *****                     From Block                Layer_Bottom                                                 YES
 DEPTH_LEVEL               ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 COORD_X                   ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LOCALIZATION_I            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_J            ModuleTimeSerie           Do not have               From Block                2                                                            YES
 LOCALIZATION_K            ModuleTimeSerie           Do not have               From Block                1                                                            YES
 LATITUDE                  ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 LONGITUDE                 ModuleTimeSerie           Do not have               From Block                -9.900000000000000E+015                                      YES
 FIRST_OUTPUT_DT           ModuleTimeSerie           0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 FIRST_OUTPUT_TIME         ModuleTimeSerie           Do not have               From File                 -9.900000000000000E+015 -9.900000000000000E+015 -9.900000000 YES
 DT_OUTPUT_TIME            ModuleTimeSerie           Do not have               From File                 86400.0000000000                                             YES
 FIRST_OUTPUT_DT           ModuleTimeSerie           0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 FIRST_OUTPUT_TIME         ModuleTimeSerie           Do not have               From File                 -9.900000000000000E+015 -9.900000000000000E+015 -9.900000000 YES
 DT_OUTPUT_TIME            ModuleTimeSerie           Do not have               From File                 86400.0000000000                                             YES
 FIRST_OUTPUT_DT           ModuleTimeSerie           0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 FIRST_OUTPUT_TIME         ModuleTimeSerie           Do not have               From File                 -9.900000000000000E+015 -9.900000000000000E+015 -9.900000000 YES
 DT_OUTPUT_TIME            ModuleTimeSerie           Do not have               From File                 86400.0000000000                                             YES
 FIRST_OUTPUT_DT           ModuleTimeSerie           0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 FIRST_OUTPUT_TIME         ModuleTimeSerie           Do not have               From File                 -9.900000000000000E+015 -9.900000000000000E+015 -9.900000000 YES
 DT_OUTPUT_TIME            ModuleTimeSerie           Do not have               From File                 86400.0000000000                                             YES
 FIRST_OUTPUT_DT           ModuleTimeSerie           0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 FIRST_OUTPUT_TIME         ModuleTimeSerie           Do not have               From File                 -9.900000000000000E+015 -9.900000000000000E+015 -9.900000000 YES
 DT_OUTPUT_TIME            ModuleTimeSerie           Do not have               From File                 86400.0000000000                                             YES
 FIRST_OUTPUT_DT           ModuleTimeSerie           0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 FIRST_OUTPUT_TIME         ModuleTimeSerie           Do not have               From File                 -9.900000000000000E+015 -9.900000000000000E+015 -9.900000000 YES
 DT_OUTPUT_TIME            ModuleTimeSerie           Do not have               From File                 86400.0000000000                                             YES
 FIRST_OUTPUT_DT           ModuleTimeSerie           0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 FIRST_OUTPUT_TIME         ModuleTimeSerie           Do not have               From File                 -9.900000000000000E+015 -9.900000000000000E+015 -9.900000000 YES
 DT_OUTPUT_TIME            ModuleTimeSerie           Do not have               From File                 86400.0000000000                                             YES
 FIRST_OUTPUT_DT           ModuleTimeSerie           0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 FIRST_OUTPUT_TIME         ModuleTimeSerie           Do not have               From File                 -9.900000000000000E+015 -9.900000000000000E+015 -9.900000000 YES
 DT_OUTPUT_TIME            ModuleTimeSerie           Do not have               From File                 86400.0000000000                                             YES
 FIRST_OUTPUT_DT           ModuleTimeSerie           0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 FIRST_OUTPUT_TIME         ModuleTimeSerie           Do not have               From File                 -9.900000000000000E+015 -9.900000000000000E+015 -9.900000000 YES
 DT_OUTPUT_TIME            ModuleTimeSerie           Do not have               From File                 86400.0000000000                                             YES
 ROOT_SRT                  Unknown Client            Do not have               From File                 ..\res\                                                      YES
 OUTPUT_PROFILE            ModulePorousMedia         FALSE                     From File                 FALSE                                                        YES
 BOXFLUXES                 ModulePorousMedia         Do not have               From File                 ************                                                 YES
 POROUS_PROP_DATA          Unknown Client            Do not have               From File                 ..\data\PorousMedia Properties.dat                           YES
 POROUS_PROP_HDF           Unknown Client            Do not have               From File                 ..\res\PorousMedia Properties.hdf                            YES
 POROUS_PROP_FIN           Unknown Client            Do not have               From File                 ..\res\PorousMedia Properties.fin                            YES
 CHAINREACTIONS_MODULE     ModulePorousMediaProperti FALSE                     From File                 FALSE                                                        YES
 ADVDIFF_EXPLICIT          ModulePorousMediaProperti TRUE                      From File                 FALSE                                                        YES
 ADVDIFF_ADVECTION_H_IMP_E ModulePorousMediaProperti TRUE                      From File                 TRUE                                                         YES
 THETAFACE                 ModulePorousMediaProperti 1                         From File                 1                                                            YES
 NEW_FORMULATION           ModulePorousMediaProperti FALSE                     From File                 TRUE                                                         YES
 ADVDIFF_METHOD_H          ModulePorousMediaProperti 1                         From File                 1                                                            YES
 ADVDIFF_METHOD_V          ModulePorousMediaProperti 1                         From File                 1                                                            YES
 FILE_IN_TIME              ModuleFillMatrix          None                      From Block                None                                                         YES
 INITIALIZATION_METHOD     ModuleFillMatrix          Constant                  From Block                CONSTANT                                                     YES
 REMAIN_CONSTANT           ModuleFillMatrix          FALSE                     From Block                TRUE                                                         YES
 INITIALIZATION_DEFAULT    ModuleFillMatrix          Constant                  From Block                Constant                                                     YES
 DEFAULTVALUE              ModuleFillMatrix          -9.900000000000000E+015   From Block                0.000000000000000E+000                                       YES
 INTERPOLATE_VALUES        ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 ACCUMULATE_VALUES         ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 USE_ORIGINAL_VALUES       ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 VALUES_TYPE               ModuleFillMatrix          1                         From Block                1                                                            YES
 NO_INTERPOLATION_OR_ACCUM ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 NO_INTERPOLATION          ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 MIN_FOR_DT_DECREASE       ModuleFillMatrix          1.000000000000000E-015    From Block                1.000000000000000E-015                                       YES
 PREVIOUS_INSTANT_VALUES   ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 IGNORE_NODATA_POINT       ModuleFillMatrix          TRUE                      From Block                TRUE                                                         YES
 PREDICT_DT_METHOD         ModuleFillMatrix          1                         From Block                1                                                            YES
 FILE_IN_TIME              ModuleFillMatrix          None                      From Block                None                                                         YES
 INITIALIZATION_METHOD     ModuleFillMatrix          Constant                  From Block                CONSTANT                                                     YES
 REMAIN_CONSTANT           ModuleFillMatrix          FALSE                     From Block                TRUE                                                         YES
 INITIALIZATION_DEFAULT    ModuleFillMatrix          Constant                  From Block                Constant                                                     YES
 DEFAULTVALUE              ModuleFillMatrix          -9.900000000000000E+015   From Block                0.000000000000000E+000                                       YES
 INTERPOLATE_VALUES        ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 ACCUMULATE_VALUES         ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 USE_ORIGINAL_VALUES       ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 VALUES_TYPE               ModuleFillMatrix          1                         From Block                1                                                            YES
 NO_INTERPOLATION_OR_ACCUM ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 NO_INTERPOLATION          ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 MIN_FOR_DT_DECREASE       ModuleFillMatrix          1.000000000000000E-015    From Block                1.000000000000000E-015                                       YES
 PREVIOUS_INSTANT_VALUES   ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 IGNORE_NODATA_POINT       ModuleFillMatrix          TRUE                      From Block                TRUE                                                         YES
 PREDICT_DT_METHOD         ModuleFillMatrix          1                         From Block                1                                                            YES
 NAME                      Unknown Client            Do not have               From Block                temperature                                                  YES
 DYNAMIC                   Unknown Client            FALSE                     From Block                FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block                ?C                                                           YES
 DESCRIPTION               Unknown Client            Do not have               From Block                temperature                                                  YES
 USE_TO_CALC_ECW           ModulePorousMediaProeprti FALSE                     From Block                FALSE                                                        YES
 PESTICIDE                 ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 MIN_VALUE                 ModulePorousMediaProperti Do not have               From Block                0.000000000000000E+000                                       YES
 WARN_ON_NEGATIVE_VALUES   ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 OLD                       ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 FILE_IN_TIME              ModuleFillMatrix          None                      From Block                NONE                                                         YES
 INITIALIZATION_METHOD     ModuleFillMatrix          Constant                  From Block                CONSTANT                                                     YES
 REMAIN_CONSTANT           ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 INITIALIZATION_DEFAULT    ModuleFillMatrix          Constant                  From Block                Constant                                                     YES
 DEFAULTVALUE              ModuleFillMatrix          -9.900000000000000E+015   From Block                20.0000000000000                                             YES
 INTERPOLATE_VALUES        ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 ACCUMULATE_VALUES         ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 USE_ORIGINAL_VALUES       ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 VALUES_TYPE               ModuleFillMatrix          1                         From Block                1                                                            YES
 NO_INTERPOLATION_OR_ACCUM ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 NO_INTERPOLATION          ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 MIN_FOR_DT_DECREASE       ModuleFillMatrix          1.000000000000000E-015    From Block                1.000000000000000E-015                                       YES
 PREVIOUS_INSTANT_VALUES   ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 IGNORE_NODATA_POINT       ModuleFillMatrix          TRUE                      From Block                TRUE                                                         YES
 PREDICT_DT_METHOD         ModuleFillMatrix          1                         From Block                1                                                            YES
 MAX_CONC_FOR_UPTAKE       ModulePorousMediaProperti 0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 ADVECTION_DIFFUSION       ModulePorousMediaProperti FALSE                     From Block                TRUE                                                         YES
 ADVDIFF_MOLECULAR_DIFF_CO ModulePorousMediaProperti 0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 ADVDIFF_NUM_STABILITY     ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 ADVDIFF_SCHMIDT_NUMBER_H  ModulePorousMediaProperti 1.00000000000000          From Block                1.00000000000000                                             YES
 ADVDIFF_SCHMIDT_COEF_V    ModulePorousMediaProperti 1.00000000000000          From Block                1.00000000000000                                             YES
 ADVDIFF_SCHMIDT_BACKGROUN ModulePorousMediaProperti 0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 ADVDIFF_NULLDIF           ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 ADVDIFF_METHOD_H          ModulePorousMediaProperti 1                         From Block                1                                                            YES
 ADVDIFF_TVD_LIMIT_H       ModulePorousMediaProperti 4                         From Block                4                                                            YES
 ADVDIFF_METHOD_V          ModulePorousMediaProperti 1                         From Block                1                                                            YES
 ADVDIFF_TVD_LIMIT_V       ModulePorousMediaProperti 4                         From Block                4                                                            YES
 ADVDIFF_VOLUME_RELATION_M ModulePorousMediaProperti 5.00000000000000          From Block                5.00000000000000                                             YES
 TRANSPORTED_IN_EVTP       ModulePorousMediaProperti FALSE                     From Block                TRUE                                                         YES
 BOUNDARY_CONDITION        ModulePorousMediaProperti 1                         From Block                1                                                            YES
 DEFAULTBOUNDARY           ModulePorousMediaProperti 0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 SOIL_QUALITY              ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 PARTITION                 ModuleRunoffProperties    FALSE                     From Block                FALSE                                                        YES
 DECAY                     ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 DISCHARGES                ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 DTINTERVAL                ModulePorousMediaProperti 60.0000000000000          From Block                60.0000000000000                                             YES
 TIME_SERIE                ModulePorousMediaProperti FALSE                     From Block                TRUE                                                         YES
 BOX_TIME_SERIE            ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 BOX_TIME_SERIE2D          ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 OUTPUT_HDF                ModulePorousMediaProperti FALSE                     From Block                TRUE                                                         YES
 OUTPUT_AVERAGE_CONC       ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 NAME                      Unknown Client            Do not have               From Block                nitrate                                                      YES
 DYNAMIC                   Unknown Client            FALSE                     From Block                FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block                mg/l                                                         YES
 DESCRIPTION               Unknown Client            Do not have               From Block                nitrate in soil solution                                     YES
 USE_TO_CALC_ECW           ModulePorousMediaProeprti FALSE                     From Block                FALSE                                                        YES
 PESTICIDE                 ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 MIN_VALUE                 ModulePorousMediaProperti Do not have               From Block                0.000000000000000E+000                                       YES
 WARN_ON_NEGATIVE_VALUES   ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 OLD                       ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 FILE_IN_TIME              ModuleFillMatrix          None                      From Block                None                                                         YES
 INITIALIZATION_METHOD     ModuleFillMatrix          Constant                  From Block                Constant                                                     YES
 REMAIN_CONSTANT           ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 INITIALIZATION_DEFAULT    ModuleFillMatrix          Constant                  From Block                Constant                                                     YES
 DEFAULTVALUE              ModuleFillMatrix          -9.900000000000000E+015   From Block                0.000000000000000E+000                                       YES
 INTERPOLATE_VALUES        ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 ACCUMULATE_VALUES         ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 USE_ORIGINAL_VALUES       ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 VALUES_TYPE               ModuleFillMatrix          1                         From Block                1                                                            YES
 NO_INTERPOLATION_OR_ACCUM ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 NO_INTERPOLATION          ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 MIN_FOR_DT_DECREASE       ModuleFillMatrix          1.000000000000000E-015    From Block                1.000000000000000E-015                                       YES
 PREVIOUS_INSTANT_VALUES   ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 IGNORE_NODATA_POINT       ModuleFillMatrix          TRUE                      From Block                TRUE                                                         YES
 PREDICT_DT_METHOD         ModuleFillMatrix          1                         From Block                1                                                            YES
 MAX_CONC_FOR_UPTAKE       ModulePorousMediaProperti 0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 ADVECTION_DIFFUSION       ModulePorousMediaProperti FALSE                     From Block                TRUE                                                         YES
 ADVDIFF_MOLECULAR_DIFF_CO ModulePorousMediaProperti 0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 ADVDIFF_NUM_STABILITY     ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 ADVDIFF_SCHMIDT_NUMBER_H  ModulePorousMediaProperti 1.00000000000000          From Block                1.00000000000000                                             YES
 ADVDIFF_SCHMIDT_COEF_V    ModulePorousMediaProperti 1.00000000000000          From Block                1.00000000000000                                             YES
 ADVDIFF_SCHMIDT_BACKGROUN ModulePorousMediaProperti 0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 ADVDIFF_NULLDIF           ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 ADVDIFF_METHOD_H          ModulePorousMediaProperti 1                         From Block                1                                                            YES
 ADVDIFF_TVD_LIMIT_H       ModulePorousMediaProperti 4                         From Block                4                                                            YES
 ADVDIFF_METHOD_V          ModulePorousMediaProperti 1                         From Block                1                                                            YES
 ADVDIFF_TVD_LIMIT_V       ModulePorousMediaProperti 4                         From Block                4                                                            YES
 ADVDIFF_VOLUME_RELATION_M ModulePorousMediaProperti 5.00000000000000          From Block                5.00000000000000                                             YES
 TRANSPORTED_IN_EVTP       ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 BOUNDARY_CONDITION        ModulePorousMediaProperti 1                         From Block                1                                                            YES
 DEFAULTBOUNDARY           ModulePorousMediaProperti 0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 SOIL_QUALITY              ModulePorousMediaProperti FALSE                     From Block                TRUE                                                         YES
 PARTITION                 ModuleRunoffProperties    FALSE                     From Block                FALSE                                                        YES
 DECAY                     ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 DISCHARGES                ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 DTINTERVAL                ModulePorousMediaProperti 60.0000000000000          From Block                3600.00000000000                                             YES
 TIME_SERIE                ModulePorousMediaProperti FALSE                     From Block                TRUE                                                         YES
 BOX_TIME_SERIE            ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 BOX_TIME_SERIE2D          ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 OUTPUT_HDF                ModulePorousMediaProperti FALSE                     From Block                TRUE                                                         YES
 OUTPUT_AVERAGE_CONC       ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 NAME                      Unknown Client            Do not have               From Block                nitrite                                                      YES
 DYNAMIC                   Unknown Client            FALSE                     From Block                FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block                mg/l                                                         YES
 DESCRIPTION               Unknown Client            Do not have               From Block                nitrite in soil solution                                     YES
 USE_TO_CALC_ECW           ModulePorousMediaProeprti FALSE                     From Block                FALSE                                                        YES
 PESTICIDE                 ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 MIN_VALUE                 ModulePorousMediaProperti Do not have               From Block                0.000000000000000E+000                                       YES
 WARN_ON_NEGATIVE_VALUES   ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
 OLD                       ModulePorousMediaProperti FALSE                     From Block                FALSE                                                        YES
